,Price,Boat Type,Manufacturer,Type,Year Built,Length,Width,Material,Location,Number of views last 7 days,Boat Type - 1st,Boat Type - 2nd,Boat Type - 3rd,Condition,Engine,Price Group,Age Group,PV Group,Age
9092,24930,Sport Boat,Invictus power boats,Display Model,2020,6.1,2.4,GRP,Switzerland,176,Sport Boat,,,Display Model,,Lower_50K,0-5 years,More than avergae,2
9093,24900,Cabin Boat,Fairline power boats,"Used boat,Unleaded",1992,8.94,3.06,GRP,Germany,508,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,30
9094,24900,Cabin Boat,Bayliner power boats,"Used boat,Unleaded",1994,8.46,2.57,GRP,Germany,249,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,28
9095,24900,Motor Yacht,Bayliner power boats,"Used boat,Unleaded",1997,8.45,2.56,GRP,Croatia,527,Motor Yacht,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,25
9096,24900,Trawler,unspecified,Used boat,1980,10.6,3.0,Steel,Netherlands,173,Trawler,,,Used boat,,Lower_50K,31-50 years,More than avergae,42
9097,27835,Sport Boat,Numo power boats,"Used boat,Unleaded",2014,5.84,2.53,GRP,Switzerland,161,Sport Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,More than avergae,8
9098,24865,Cabin Boat,Fjord power boats,Used boat,1979,9.3,3.25,GRP,Denmark,224,Cabin Boat,,,Used boat,,Lower_50K,31-50 years,Good,43
9099,27731,Bowrider,Bella power boats,Display Model,2019,5.5,2.29,unspecified,Switzerland,365,Bowrider,,,Display Model,,Lower_50K,0-5 years,Good,3
9100,27524,Deck Boat,Olympic power boats,"Used boat,Unleaded",2015,5.58,2.16,GRP,Switzerland,121,Deck Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,More than avergae,7
9101,24586,Cabin Boat,Drago Boats power boats,"new boat from stock,Unleaded",0,5.97,2.26,GRP,Germany,148,Cabin Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,0
9102,24550,Sport Boat,Nordkapp power boats,new boat from stock,2017,6.06,2.2,GRP,Germany,192,Sport Boat,,,new boat from stock,,Lower_50K,0-5 years,Good,5
9103,24550,Center console boat,Invictus power boats,"new boat from stock,Unleaded",2020,6.1,2.4,GRP,Italy,83,Center console boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Medium,2
9104,27421,Motor Yacht,B2 Marine power boats,new boat from stock,2020,5.7,2.15,GRP,Switzerland,189,Motor Yacht,,,new boat from stock,,Lower_50K,0-5 years,Good,2
9105,27421,"Cabin Boat,Pilothouse,Sport Boat",Century power boats,"Used boat,Unleaded",1989,7.67,2.43,GRP,Switzerland,619,Cabin Boat,Pilothouse,Sport Boat,Used boat,Unleaded,Lower_50K,31-50 years,Good,33
9106,24500,Runabout,unspecified,"Used boat,Diesel",1987,8.0,3.06,GRP,Italy,147,Runabout,,,Used boat,Diesel,Lower_50K,31-50 years,More than avergae,35
9107,24500,Cabin Boat,Intermare power boats,"Used boat,Diesel",1988,7.13,2.6,GRP,Italy,63,Cabin Boat,,,Used boat,Diesel,Lower_50K,31-50 years,Low,34
9108,24500,Trawler,unspecified,"Used boat,Diesel",1934,15.77,3.46,Steel,Netherlands,108,Trawler,,,Used boat,Diesel,Lower_50K,51-100 years,Medium,88
9109,24500,Launch,unspecified,Used boat,2007,5.83,2.02,GRP,Netherlands,61,Launch,,,Used boat,,Lower_50K,6-15 years,Low,15
9110,24500,Cabin Boat,Bayliner power boats,"Used boat,Unleaded",1988,8.74,3.2,GRP,Germany,298,Cabin Boat,,,Used boat,Unleaded,Lower_50K,31-50 years,Good,34
9111,24500,Trawler,Proficiat power boats,Used boat,1980,9.75,3.0,Steel,Netherlands,138,Trawler,,,Used boat,,Lower_50K,31-50 years,More than avergae,42
9112,24500,Cabin Boat,Quicksilver (Brunswick Marine) power boats,"new boat on order,Unleaded",2020,5.5,2.29,GRP,Germany,92,Cabin Boat,,,new boat on order,Unleaded,Lower_50K,0-5 years,Medium,2
9113,24500,Pilothouse,B̩n̩teau power boats,"Used boat,Diesel",2008,6.53,2.59,PVC,France,111,Pilothouse,,,Used boat,Diesel,Lower_50K,6-15 years,Medium,14
9114,24500,Motor Yacht,Polar power boats,"Used boat,Diesel",1988,9.75,3.1,GRP,Croatia,342,Motor Yacht,,,Used boat,Diesel,Lower_50K,31-50 years,Good,34
9115,24500,Cabin Boat,DarekCo power boats,"Used boat,Unleaded",2016,6.65,2.39,Carbon Fiber,France,106,Cabin Boat,,,Used boat,Unleaded,Lower_50K,0-5 years,Medium,6
9116,24500,Center console boat,unspecified,"Used boat,Unleaded",2011,6.49,2.54,unspecified,Italy,74,Center console boat,,,Used boat,Unleaded,Lower_50K,6-15 years,Medium,11
9117,24500,Motor Yacht,Super van Craft power boats,Used boat,1963,11.0,3.35,Steel,Netherlands,248,Motor Yacht,,,Used boat,,Lower_50K,51-100 years,Good,59
9118,24500,Classic,unspecified,"Used boat,Diesel",1979,10.5,3.25,Steel,Netherlands,158,Classic,,,Used boat,Diesel,Lower_50K,31-50 years,More than avergae,43
9119,24495,Motor Yacht,unspecified,Used boat,1978,9.8,3.2,Steel,Netherlands,194,Motor Yacht,,,Used boat,,Lower_50K,31-50 years,Good,44
9120,24400,Cabin Boat,Quicksilver power boats,"new boat from stock,Unleaded",0,6.0,2.34,GRP,Germany,157,Cabin Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,0
9121,24400,Sport Boat,Quicksilver (Brunswick Marine) power boats,"new boat on order,Unleaded",2020,5.41,2.12,GRP,Germany,46,Sport Boat,,,new boat on order,Unleaded,Lower_50K,0-5 years,Low,2
9122,24360,Bowrider,Quicksilver power boats,"new boat on order,Unleaded",0,5.33,2.17,GRP,Germany,80,Bowrider,,,new boat on order,Unleaded,Lower_50K,0-5 years,Medium,0
9123,26903,Working Boat,unspecified,new boat from stock,2015,6.0,1.9,Aluminium,Switzerland,153,Working Boat,,,new boat from stock,,Lower_50K,6-15 years,More than avergae,7
9124,24000,Pilothouse,Saver power boats,Used boat,2004,7.25,2.5,unspecified,Italy,58,Pilothouse,,,Used boat,,Lower_50K,16-30 years,Low,18
9125,24000,Pilothouse,B̩n̩teau power boats,"Used boat,Diesel",2000,7.44,2.75,unspecified,France,131,Pilothouse,,,Used boat,Diesel,Lower_50K,16-30 years,More than avergae,22
9126,24000,Deck Boat,Quicksilver power boats,Used boat,2011,6.45,2.55,unspecified,Italy,93,Deck Boat,,,Used boat,,Lower_50K,6-15 years,Medium,11
9127,24000,Motor Yacht,Biam power boats,"Used boat,Diesel",1992,10.0,3.2,GRP,Italy,249,Motor Yacht,,,Used boat,Diesel,Lower_50K,16-30 years,Good,30
9128,24000,Cabin Boat,Gibert Marine power boats,"Used boat,Diesel",1991,8.5,3.0,Plastic,France,219,Cabin Boat,,,Used boat,Diesel,Lower_50K,16-30 years,Good,31
9129,23999,"Cabin Boat,Classic,Passenger boat",unspecified,"Used boat,Electric",2009,8.0,3.0,Wood,Austria,248,Cabin Boat,Classic,Passenger boat,Used boat,Electric,Lower_50K,6-15 years,Good,13
9130,23990,Sport Boat,Saver power boats,new boat from stock,2020,5.75,2.26,GRP,Germany,203,Sport Boat,,,new boat from stock,,Lower_50K,0-5 years,Good,2
9131,23990,Cabin Boat,unspecified,"Used boat,Unleaded",1991,9.3,2.9,GRP,Austria,118,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,More than avergae,31
9132,23990,Cabin Boat,Inter power boats,Diesel,1985,7.4,2.55,GRP,Germany,176,Cabin Boat,,,Diesel,,Lower_50K,31-50 years,More than avergae,37
9133,26821,Motor Yacht,unspecified,"new boat from stock,Unleaded",2020,4.85,1.95,GRP,Switzerland,221,Motor Yacht,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Good,2
9134,26821,Center console boat,MP Watersport power boats,"new boat from stock,Unleaded",2020,5.6,2.05,GRP,Switzerland,111,Center console boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Medium,2
9135,26821,Motor Yacht,MP Watersport power boats,"new boat from stock,Unleaded",2020,4.85,1.95,GRP,Switzerland,152,Motor Yacht,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,2
9136,26800,Bowrider,AMT power boats,"Used boat,Unleaded",2017,4.72,2.05,GRP,Switzerland,163,Bowrider,,,Used boat,Unleaded,Lower_50K,0-5 years,More than avergae,5
9137,26800,"Cabin Boat,Fishing Boat",Bella power boats,"Used boat,Unleaded",2004,5.62,2.08,GRP,Switzerland,684,Cabin Boat,Fishing Boat,,Used boat,Unleaded,Lower_50K,16-30 years,Good,18
9138,26800,Motor Yacht,Windy power boats,"Used boat,Unleaded",1992,8.6,2.8,GRP,Switzerland,896,Motor Yacht,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,30
9139,23950,Launch,unspecified,"new boat from stock,Diesel",2020,5.8,2.25,unspecified,Germany,84,Launch,,,new boat from stock,Diesel,Lower_50K,0-5 years,Medium,2
9140,23950,Trawler,unspecified,Used boat,1980,9.6,3.4,Steel,Netherlands,72,Trawler,,,Used boat,,Lower_50K,31-50 years,Medium,42
9141,23925,Center console boat,Jeanneau power boats,new boat from stock,2019,5.0,2.0,unspecified,Denmark,59,Center console boat,,,new boat from stock,,Lower_50K,0-5 years,Low,3
9142,23900,Sport Boat,AMT power boats,new boat from stock,2019,5.5,2.24,GRP,Germany,106,Sport Boat,,,new boat from stock,,Lower_50K,0-5 years,Medium,3
9143,23900,Cabin Boat,Chaparral power boats,"Used boat,Unleaded",1995,7.7,2.59,GRP,Germany,193,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,27
9144,23900,Deck Boat,Quicksilver power boats,"Used boat,Unleaded",2009,6.35,2.55,PVC,France,95,Deck Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,Medium,13
9145,23900,Bowrider,Searider power boats,"new boat on order,Unleaded",2020,5.2,1.9,GRP,Germany,82,Bowrider,,,new boat on order,Unleaded,Lower_50K,0-5 years,Medium,2
9146,23900,Motor Yacht,Sea Ray power boats,Unleaded,1988,9.9,3.4,GRP,Germany,231,Motor Yacht,,,Unleaded,,Lower_50K,31-50 years,Good,34
9147,26697,Pilothouse,Scand power boats,"Used boat,Unleaded",1988,8.3,3.06,GRP,Switzerland,430,Pilothouse,,,Used boat,Unleaded,Lower_50K,31-50 years,Good,34
9148,23790,Cabin Boat,Crescent power boats,new boat from stock,2020,5.0,2.0,unspecified,Denmark,68,Cabin Boat,,,new boat from stock,,Lower_50K,0-5 years,Low,2
9149,26595,Fishing Boat,VBoats power boats,"new boat from stock,Unleaded",2020,5.45,2.16,Aluminium,Switzerland,352,Fishing Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Good,2
9150,26593,Fishing Boat,Smartliner power boats,new boat from stock,2020,6.28,2.24,GRP,Switzerland,260,Fishing Boat,,,new boat from stock,,Lower_50K,0-5 years,Good,2
9151,23750,Launch,unspecified,new boat from stock,2020,7.5,2.5,unspecified,Germany,127,Launch,,,new boat from stock,,Lower_50K,0-5 years,More than avergae,2
9152,25869,Sport Boat,Windy power boats,"Used boat,Unleaded",1994,7.85,2.54,GRP,Switzerland,489,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,28
9153,25869,Classic,unspecified,"Used boat,Unleaded",1960,4.5,2.0,Wood,Switzerland,611,Classic,,,Used boat,Unleaded,Lower_50K,51-100 years,Good,62
9154,25869,Cabin Boat,B̩n̩teau power boats,"Used boat,Diesel",1987,6.4,2.36,GRP,Switzerland,365,Cabin Boat,,,Used boat,Diesel,Lower_50K,31-50 years,Good,35
9155,25869,Motor Yacht,Draco power boats,"Used boat,Unleaded",1984,9.5,3.14,GRP,Switzerland,340,Motor Yacht,,,Used boat,Unleaded,Lower_50K,31-50 years,Good,38
9156,23907,Pilothouse,Saver power boats,"Used boat,Diesel",2003,7.05,2.52,PVC,United Kingdom,96,Pilothouse,,,Used boat,Diesel,Lower_50K,16-30 years,Medium,19
9157,25765,Sport Boat,Performance power boats,"Used boat,Unleaded",1993,7.2,2.5,GRP,Switzerland,400,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,29
9158,25765,Fishing Boat,VBoats power boats,"new boat from stock,Unleaded",2020,5.06,2.13,Aluminium,Switzerland,199,Fishing Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Good,2
9159,25765,"Motor Yacht,Sport Boat",Tullio Abbate power boats,"Used boat,Unleaded",1990,7.85,2.26,GRP,Switzerland,605,Motor Yacht,Sport Boat,,Used boat,Unleaded,Lower_50K,31-50 years,Good,32
9160,23000,Deck Boat,CAD Marine power boats,"Used boat,Unleaded",2009,6.42,2.42,GRP,Italy,101,Deck Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,Medium,13
9161,23000,Sport Boat,Chaparral power boats,"Used boat,Unleaded",1997,9.0,2.0,GRP,Croatia,171,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,More than avergae,25
9162,23000,Sport Boat,Azimut power boats,"Used boat,Diesel",1986,8.68,3.21,GRP,Italy,181,Sport Boat,,,Used boat,Diesel,Lower_50K,31-50 years,Good,36
9163,23000,Center console boat,Bimax power boats,"Used boat,Unleaded",1996,7.49,2.49,GRP,Italy,72,Center console boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Medium,26
9164,23000,Cabin Boat,Sessa power boats,"Used boat,Unleaded",2003,6.83,2.5,GRP,Italy,272,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,19
9165,23000,Motor Yacht,Jeanneau power boats,"Used boat,Unleaded",2006,6.98,2.59,PVC,France,170,Motor Yacht,,,Used boat,Unleaded,Lower_50K,6-15 years,More than avergae,16
9166,22990,Trawler,unspecified,"Used boat,Diesel",1973,10.0,3.65,Steel,Germany,222,Trawler,,,Used boat,Diesel,Lower_50K,31-50 years,Good,49
9167,22984,Cabin Boat,Crescent power boats,new boat from stock,2020,5.0,2.0,unspecified,Denmark,59,Cabin Boat,,,new boat from stock,,Lower_50K,0-5 years,Low,2
9168,22950,Sport Boat,Quicksilver power boats,"new boat from stock,Unleaded",0,5.5,2.29,GRP,Germany,138,Sport Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,0
9169,22950,Cabin Boat,Regal power boats,"Used boat,Unleaded",2001,6.4,2.5,GRP,Germany,362,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,21
9170,22950,Launch,unspecified,new boat from stock,2020,7.5,2.5,unspecified,Germany,111,Launch,,,new boat from stock,,Lower_50K,0-5 years,Medium,2
9171,22943,Bowrider,Jeanneau power boats,"new boat from stock,Unleaded",0,6.74,2.48,GRP,Germany,65,Bowrider,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Low,0
9172,22900,Sport Boat,Marinello power boats,Used boat,2015,5.3,2.3,unspecified,Germany,121,Sport Boat,,,Used boat,,Lower_50K,6-15 years,More than avergae,7
9173,22900,Fishing Boat,Sport Craft power boats,"Used boat,Diesel",1996,7.83,2.5,GRP,Germany,257,Fishing Boat,,,Used boat,Diesel,Lower_50K,16-30 years,Good,26
9174,22900,Pilothouse,B̩n̩teau power boats,"Used boat,Diesel",2008,6.5,2.59,PVC,France,44,Pilothouse,,,Used boat,Diesel,Lower_50K,6-15 years,Low,14
9175,22900,Bowrider,Larson power boats,"Used boat,Unleaded",2005,6.0,2.0,PVC,Spain,63,Bowrider,,,Used boat,Unleaded,Lower_50K,16-30 years,Low,17
9176,22900,Center console boat,B̩n̩teau power boats,"Used boat,Unleaded",2006,6.99,2.48,PVC,France,78,Center console boat,,,Used boat,Unleaded,Lower_50K,6-15 years,Medium,16
9177,22900,Sport Boat,Crownline power boats,"Used boat,Unleaded",1996,8.08,2.59,unspecified,Germany,141,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,More than avergae,26
9178,22900,Pilothouse,Rodman power boats,Used boat,1991,7.4,2.8,PVC,France,31,Pilothouse,,,Used boat,,Lower_50K,16-30 years,Low,31
9179,22900,Cabin Boat,Rodman power boats,"Used boat,Unleaded",1991,7.4,2.8,PVC,France,62,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Low,31
9180,22900,Sport Boat,Sea Ray power boats,"Used boat,Unleaded",1994,6.57,2.43,GRP,Austria,172,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,More than avergae,28
9181,22900,Cabin Boat,Nordmaster power boats,"new boat from stock,Unleaded",2019,5.6,2.35,unspecified,Slovenia,89,Cabin Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Medium,3
9182,22500,Cabin Boat,unspecified,"Used boat,Diesel",1975,10.5,3.4,Steel,Netherlands,115,Cabin Boat,,,Used boat,Diesel,Lower_50K,31-50 years,More than avergae,47
9183,22500,Trawler,unspecified,Used boat,1980,9.8,3.4,Steel,Netherlands,76,Trawler,,,Used boat,,Lower_50K,31-50 years,Medium,42
9184,22500,Pontoon Boat,BlueCraft power boats,Display Model,2020,5.4,2.55,Aluminium,Germany,225,Pontoon Boat,,,Display Model,,Lower_50K,0-5 years,Good,2
9185,22500,Trawler,unspecified,Used boat,1980,10.0,3.3,Steel,Netherlands,95,Trawler,,,Used boat,,Lower_50K,31-50 years,Medium,42
9186,22500,Cabin Boat,Quicksilver (Brunswick Marine) power boats,"new boat from stock,Unleaded",2020,4.44,2.12,GRP,Germany,68,Cabin Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Low,2
9187,22500,"Classic,Sport Boat,Trawler",unspecified,Used boat,0,7.5,2.6,Steel,Germany,193,Classic,Sport Boat,Trawler,Used boat,,Lower_50K,0-5 years,Good,0
9188,22500,Launch,Valk power boats,new boat from stock,2020,8.5,2.74,Steel,Netherlands,110,Launch,,,new boat from stock,,Lower_50K,0-5 years,Medium,2
9189,22500,Trawler,unspecified,"Used boat,Diesel",1979,9.85,3.18,Steel,Netherlands,186,Trawler,,,Used boat,Diesel,Lower_50K,31-50 years,Good,43
9191,22500,Trawler,Rijo Kruiser power boats,Used boat,1978,11.5,3.1,Steel,Netherlands,197,Trawler,,,Used boat,,Lower_50K,31-50 years,Good,44
9192,22500,Cabin Boat,Regal power boats,"Used boat,Unleaded",1992,8.8,2.8,GRP,Austria,263,Cabin Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,30
9193,22499,Cabin Boat,Quicksilver (Brunswick Marine) power boats,"new boat from stock,Unleaded",2020,5.5,2.29,GRP,Germany,152,Cabin Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,2
9194,22446,Cabin Boat,Crescent power boats,new boat from stock,2020,5.0,2.0,unspecified,Denmark,57,Cabin Boat,,,new boat from stock,,Lower_50K,0-5 years,Low,2
9195,22325,Deck Boat,Quicksilver power boats,"new boat from stock,Unleaded",0,5.29,2.29,unspecified,Germany,58,Deck Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Low,0
9196,24896,Fishing Boat,Thoma power boats,new boat from stock,2018,5.5,1.65,GRP,Switzerland,259,Fishing Boat,,,new boat from stock,,Lower_50K,0-5 years,Good,4
9197,22200,Center console boat,B̩n̩teau power boats,"new boat from stock,Unleaded",2020,6.13,2.45,unspecified,Italy,169,Center console boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,2
9198,22187,Deck Boat,B̩n̩teau power boats,new boat from stock,2019,5.27,2.38,PVC,Belgium,122,Deck Boat,,,new boat from stock,,Lower_50K,0-5 years,More than avergae,3
9199,22177,Deck Boat,Pioner power boats,new boat from stock,2020,5.0,2.0,unspecified,Denmark,88,Deck Boat,,,new boat from stock,,Lower_50K,0-5 years,Medium,2
9200,24730,Sport Boat,Gobbi power boats,"Used boat,Unleaded",0,2.5,7.3,GRP,Switzerland,292,Sport Boat,,,Used boat,Unleaded,Lower_50K,0-5 years,Good,0
9201,24730,Sport Boat,Ebbtide power boats,"Used boat,Unleaded",1992,5.8,2.34,GRP,Switzerland,494,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,30
9202,24730,Fishing Boat,Ocean Master (US) power boats,"Used boat,Unleaded",2008,6.05,2.45,GRP,Switzerland,337,Fishing Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,Good,14
9203,24627,Sport Boat,Galia power boats,new boat on order,2020,5.7,2.38,GRP,Switzerland,244,Sport Boat,,,new boat on order,,Lower_50K,0-5 years,Good,2
9204,22000,Motor Yacht,unspecified,"Used boat,Unleaded",1999,7.0,2.0,unspecified,Italy,84,Motor Yacht,,,Used boat,Unleaded,Lower_50K,16-30 years,Medium,23
9205,22000,Sport Boat,unspecified,"Used boat,Diesel",1987,10.03,3.24,GRP,Italy,98,Sport Boat,,,Used boat,Diesel,Lower_50K,31-50 years,Medium,35
9206,22000,Runabout,unspecified,new boat from stock,0,6.59,2.44,Aluminium,Germany,162,Runabout,,,new boat from stock,,Lower_50K,0-5 years,More than avergae,0
9207,22000,Sport Boat,Ranieri power boats,"Used boat,Unleaded",2002,7.55,2.05,PVC,Monaco,190,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Good,20
9208,22000,Pontoon Boat,Cantieri Nautici Solcio power boats,"Used boat,Diesel",1992,9.5,3.4,GRP,Italy,200,Pontoon Boat,,,Used boat,Diesel,Lower_50K,16-30 years,Good,30
9209,22000,Pontoon Boat,Sessa power boats,"Used boat,Unleaded",2009,6.45,2.5,GRP,Italy,163,Pontoon Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,More than avergae,13
9210,21984,Sport Boat,Drago Boats power boats,"new boat from stock,Unleaded",0,5.5,2.0,GRP,Germany,116,Sport Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,More than avergae,0
9211,21950,Motor Yacht,Eolo power boats,new boat from stock,2019,5.9,2.5,unspecified,Germany,127,Motor Yacht,,,new boat from stock,,Lower_50K,0-5 years,More than avergae,3
9212,21950,Fishing Boat,Linder power boats,new boat from stock,2019,4.51,1.75,Aluminium,Germany,31,Fishing Boat,,,new boat from stock,,Lower_50K,0-5 years,Low,3
9213,22768,Trawler,unspecified,"Used boat,Diesel",1963,18.59,4.27,unspecified,United Kingdom,247,Trawler,,,Used boat,Diesel,Lower_50K,51-100 years,Good,59
9214,24317,"Fishing Boat,Passenger boat,Sport Boat",Gropp power boats,"Used boat,Unleaded",2005,6.02,1.55,Aluminium,Switzerland,340,Fishing Boat,Passenger boat,Sport Boat,Used boat,Unleaded,Lower_50K,16-30 years,Good,17
9215,21900,Cabin Boat,Quicksilver power boats,"new boat from stock,Unleaded",0,5.02,2.12,GRP,Germany,90,Cabin Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Medium,0
9216,21850,Sport Boat,Mirage power boats,"Used boat,Unleaded",1994,7.2,2.5,GRP,Germany,94,Sport Boat,,,Used boat,Unleaded,Lower_50K,16-30 years,Medium,28
9217,21774,Cabin Boat,Crescent power boats,new boat from stock,2020,5.0,2.0,unspecified,Denmark,163,Cabin Boat,,,new boat from stock,,Lower_50K,0-5 years,More than avergae,2
9218,21750,Flybridge,unspecified,"Used boat,Diesel",1970,9.2,2.95,Steel,Netherlands,93,Flybridge,,,Used boat,Diesel,Lower_50K,51-100 years,Medium,52
9219,21750,Deck Boat,unspecified,"new boat from stock,Unleaded",2020,7.2,2.5,unspecified,Germany,210,Deck Boat,,,new boat from stock,Unleaded,Lower_50K,0-5 years,Good,2
9220,24317,Sport Boat,B̩n̩teau power boats,"Used boat,Unleaded",2008,6.03,2.44,GRP,Switzerland,291,Sport Boat,,,Used boat,Unleaded,Lower_50K,6-15 years,Good,14
